slot,hour,bus_0,bus_1,bus_2,bus_3,bus_4,bus_5,bus_6,bus_7,bus_8,bus_9,bus_10,bus_11,bus_12,bus_13,bus_14,bus_15,bus_16,bus_17,bus_18,bus_19,bus_20,bus_21,bus_22,bus_23,bus_24,bus_25,bus_26,bus_27,bus_28,bus_29,bus_30,bus_31,bus_32
10,16,1.0,0.9984816976195465,0.9912448074226908,0.9873282852497097,0.9834617321685079,0.9725843235485622,0.9700622167580782,0.9679503981909651,0.9647951824679639,0.9618622291612356,0.9614868809422149,0.960836353082419,0.9577104778433765,0.9564135892049063,0.9557220669560135,0.9550616205469069,0.9539228768991693,0.9536148039854282,0.9981895151884865,0.9962385883842845,0.9958295981621536,0.9954481626313285,0.989392637207901,0.9858454745277785,0.9840826010110273,0.9714844769125294,0.9700101659438304,0.9624533831584966,0.9569832369628063,0.9548567447790222,0.9525494539304719,0.9520161666434946,0.9518280332544845
11,17,1.0,0.998241415193809,0.9898703341917273,0.9853674132302823,0.9809204599027491,0.9688092882732902,0.9661311148496161,0.9635694023878297,0.9599038263990682,0.9564983845584565,0.9560434613762557,0.9552535898686508,0.9516384869429787,0.9501828629242715,0.9493732621806726,0.9485969103389129,0.9473127445282755,0.946955684079375,0.9979091881561897,0.9956824714683177,0.9952233620450261,0.9947985102491415,0.9877271465422073,0.983655380856942,0.9816301599732209,0.9675728108937925,0.9659191419602415,0.9577245936258361,0.9518025863021098,0.9494404976282668,0.9468282066370398,0.9462320260185842,0.9460281834423487
12,18,1.0,0.9979436865790198,0.9881658513864017,0.9829338669104477,0.9777651329341279,0.9641180367479496,0.9612445360410303,0.9581237642877742,0.9538227302871594,0.949829059247852,0.94927513222192,0.9483118626971682,0.9440874214032267,0.9424340359506997,0.9414773850615142,0.9405566939647151,0.9390913584143781,0.9386732946879458,0.9975623295839752,0.9949972450861463,0.9944766537341455,0.9939985433691382,0.9856640400155248,0.9809458955643934,0.9785974437517483,0.9627118050494078,0.9608352396416263,0.9518473164724811,0.9453634727032326,0.9427086110371603,0.9397171749598041,0.9390428251217039,0.9388194522815944
13,19,1.0,0.9976962917224513,0.9867483234654307,0.9809084031129746,0.9751376505879523,0.9602080660635127,0.9571705736751082,0.9535838446227362,0.948752089500402,0.9442672024330828,0.9436306544831053,0.9425226522827573,0.9377891307734223,0.9359704748746397,0.9348909838018253,0.9338497210444247,0.9322329849432007,0.9317639645957553,0.9972745239240428,0.9944311166741836,0.9938599615270127,0.9933380510339801,0.9839501994317641,0.9786980628741186,0.9760825927743355,0.9586603784455574,0.956598025184952,0.9469481271152064,0.9399957312888246,0.9370968471139575,0.9337892902893586,0.9330497765608977,0.932810118006734
14,20,1.0,0.9976803739070795,0.9866570793543272,0.980777976152204,0.9749684171496455,0.9599561177997571,0.9569080204474706,0.9532912656355426,0.9484252770464927,0.943908706574431,0.9432668313054113,0.9421494959867954,0.9373831312789181,0.9355538114664159,0.9344663958445939,0.93341735500617,0.931790850051238,0.9313185425397194,0.9972560188998422,0.9943947925037879,0.9938204003358284,0.993295685841588,0.9838399428961212,0.9785535459838999,0.9759209446453603,0.9583993159021567,0.9563249904323314,0.9466324129640719,0.9396498154817232,0.9367352066412084,0.9334072757548763,0.9326635625576815,0.9324228543242161
15,21,1.0,0.997826291213486,0.9874933346358732,0.9819731122374592,0.976518963961329,0.9622640080711903,0.9593128826254212,0.9559711653519597,0.9514186010065788,0.9471921159677712,0.9465990241375563,0.9455671501974433,0.9411014553660612,0.9393697536271138,0.9383548870009207,0.9373770548055204,0.9358399750206232,0.9353977618489895,0.9974257113325109,0.9947282329996078,0.9941835883477025,0.9936846421017552,0.9848507232287135,0.9798788309349531,0.9774034932943817,0.960790697969258,0.9588260375225852,0.9495243039084622,0.9428183158900478,0.9400477452700594,0.9369064255907811,0.9362011780282352,0.9359700837973512
16,22,1.0,0.9980636617756694,0.9888528926400497,0.9839150304673971,0.9790375046568887,0.966010309406816,0.9632157826267912,0.9603205128466872,0.9562759667780041,0.9525197111578377,0.9520057345487841,0.9511124396494377,0.9471339702460202,0.9455604226633755,0.9446631292081731,0.9438007006624186,0.9424085041044349,0.9420150641100055,0.997702037399138,0.9952728562502234,0.9947769574753995,0.9943202368923848,0.9864953310456005,0.982037168026625,0.9798187216858043,0.964672545521766,0.9628858896108917,0.9542180959916883,0.9479609186211045,0.9454241508870155,0.9425856649539638,0.9419428474079183,0.9417273535296917
17,23,1.0,0.9984206937154513,0.9908959451924121,0.9868307119674461,0.9828169805998163,0.9716268223467036,0.9690652235617578,0.9668392907928595,0.9635547083812545,0.9605019830267819,0.9601064589040683,0.9594206032104676,0.9561707305906595,0.9548336132653733,0.9541121621636585,0.9534223373838253,0.9522467386685449,0.9519262488357156,0.9981183113420282,0.9960971372985745,0.9956753804060476,0.995282885563869,0.9889697569376211,0.9852891589447017,0.9834595550551734,0.9704923179157815,0.968972514752049,0.9612540230466868,0.9556692863199927,0.9534830365755054,0.9510983927452301,0.9505491537892518,0.9503570364428588
18,0,1.0,0.9987002378307968,0.9924940467968941,0.9891093498257247,0.9857690781557729,0.9760094059254766,0.9736280556482634,0.971924458493535,0.9692315612967247,0.9667266671289126,0.9664234502132043,0.9658992117158185,0.9632163991310088,0.9620632341709257,0.9614786594128985,0.9609231951535199,0.9599161245839506,0.9596524236037449,0.9984447808799072,0.9967467808168932,0.9963837610366707,0.9960421483671413,0.9909077773499618,0.9878400020449014,0.9863168739139396,0.975033550098048,0.9737219698676294,0.9667433442115195,0.9616829970782479,0.9597702712047073,0.957739643446128,0.9572634143697258,0.9570895293207216
19,1,1.0,0.9988246130916008,0.9932046499173445,0.9901219920279741,0.9870805687923669,0.9779551925805331,0.9756534541029042,0.9741817868250121,0.9717512335794347,0.9694892633157018,0.9692269973193947,0.96877444854638,0.9663430076189575,0.9652713706824843,0.9647474773936974,0.9642515806986319,0.963319203978486,0.9630806804111028,0.9985901862788681,0.9970370181030556,0.9967003247497933,0.9963815181176355,0.9917702214962747,0.9889762238004021,0.9875900182809629,0.9770497879064721,0.9758306562955855,0.9691802836951802,0.9643526756606841,0.9625613973710665,0.9606879188320849,0.9602441032136676,0.9600783109165976
20,2,1.0,0.998888726632201,0.9935708532328362,0.9906437145262632,0.9877561560026517,0.9789572380894337,0.9766963997749386,0.9753441791063008,0.9730486461401946,0.9709117071442135,0.9706705228996793,0.9702548780863323,0.9679527978773047,0.9669231130318893,0.9664304489825668,0.9659652086036108,0.9650712677668631,0.9648457018311061,0.9986651770277399,0.9971869183124954,0.9968638421845452,0.996556831934194,0.9922148407739245,0.9895622388560268,0.9882467499213976,0.9780881180052671,0.9769165963222497,0.970435213046614,0.9657274428942327,0.963998710174083,0.9622061549209315,0.9617790314289762,0.9616174062967525
21,3,1.0,0.9989310221397059,0.9938123988012157,0.9909877900743461,0.9882016665341499,0.9796179233521282,0.9773840155936179,0.9761105531692479,0.9739040138433388,0.9718494868071088,0.9716221998946889,0.9712308817465595,0.9690140603441322,0.968012023800905,0.9675399427684287,0.9670949079229935,0.9662262982277423,0.9660092726983806,0.998714661763782,0.9972859138457221,0.9969718381962619,0.9966726249379864,0.9925081705858625,0.9899489462772642,0.9886801589593429,0.9787727283909643,0.9776325979688499,0.9712626155402572,0.9666338523462799,0.9649463592092816,0.9632071576599676,0.9627910398475946,0.9626321621207881
22,4,1.0,0.9989310221397059,0.9938123988012157,0.9909877900743461,0.9882016665341499,0.9796179233521282,0.9773840155936179,0.9761105531692479,0.9739040138433388,0.9718494868071088,0.9716221998946889,0.9712308817465595,0.9690140603441322,0.968012023800905,0.9675399427684287,0.9670949079229935,0.9662262982277423,0.9660092726983806,0.998714661763782,0.9972859138457221,0.9969718381962619,0.9966726249379864,0.9925081705858625,0.9899489462772642,0.9886801589593429,0.9787727283909643,0.9776325979688499,0.9712626155402572,0.9666338523462799,0.9649463592092816,0.9632071576599676,0.9627910398475946,0.9626321621207881
23,5,1.0,0.9989017396121528,0.993645172288969,0.9907495843279134,0.9878932399525375,0.9791605403915149,0.9769079920710105,0.975580006203119,0.9733118603939542,0.9712002829023175,0.9709633752870983,0.9705552165958072,0.9682793745574967,0.9672581985215554,0.9667718687975135,0.966312846564376,0.9654267014120765,0.9652037637368642,0.9986804007560015,0.9972173670431613,0.996897058616819,0.996592445986745,0.9923050876701778,0.9896812066742361,0.9883800821017728,0.9782987822930963,0.9771369201233802,0.970689818165094,0.9660063601308813,0.9642903173324672,0.9625141799400095,0.9620904430563988,0.9619296633533114
